День месяца;День недели;№ Шара;Кол-во выпадений;Шанс (%);Тип
19;четверг;7;1;0,0417;Редкое
19;четверг;19;1;0,0417;Редкое
19;четверг;11;1;0,0417;Редкое
19;четверг;13;1;0,0417;Редкое
19;четверг;17;1;0,0417;Редкое
19;пятница;1;3;0,25;Частое
19;пятница;13;2;0,1667;Частое
19;пятница;19;2;0,1667;Частое
19;пятница;12;1;0,0833;Частое
19;пятница;8;1;0,0833;Частое
19;пятница;4;1;0,0833;Частое
19;пятница;9;1;0,0833;Частое
19;пятница;15;1;0,0833;Частое
19;пятница;1;3;0,25;Редкое
19;пятница;13;2;0,1667;Редкое
19;пятница;19;2;0,1667;Редкое
19;пятница;12;1;0,0833;Редкое
19;пятница;8;1;0,0833;Редкое
19;пятница;4;1;0,0833;Редкое
19;пятница;9;1;0,0833;Редкое
19;пятница;15;1;0,0833;Редкое
19;воскресенье;6;2;0,1667;Частое
19;воскресенье;2;1;0,0833;Частое
19;воскресенье;3;1;0,0833;Частое
19;воскресенье;4;1;0,0833;Частое
19;воскресенье;12;1;0,0833;Частое
19;воскресенье;19;1;0,0833;Частое
19;воскресенье;13;1;0,0833;Частое
19;воскресенье;16;1;0,0833;Частое
19;воскресенье;17;1;0,0833;Частое
19;воскресенье;8;1;0,0833;Частое
19;воскресенье;2;1;0,0833;Редкое
19;воскресенье;3;1;0,0833;Редкое
19;воскресенье;4;1;0,0833;Редкое
19;воскресенье;12;1;0,0833;Редкое
19;воскресенье;19;1;0,0833;Редкое
19;воскресенье;13;1;0,0833;Редкое
19;воскресенье;16;1;0,0833;Редкое
19;воскресенье;17;1;0,0833;Редкое
19;воскресенье;8;1;0,0833;Редкое
19;воскресенье;10;1;0,0833;Редкое
20;понедельник;14;3;0,25;Частое
20;понедельник;3;3;0,25;Частое
20;понедельник;10;2;0,1667;Частое
20;понедельник;16;2;0,1667;Частое
20;понедельник;17;1;0,0833;Частое
20;понедельник;15;1;0,0833;Частое
20;понедельник;14;3;0,25;Редкое
20;понедельник;3;3;0,25;Редкое
20;понедельник;10;2;0,1667;Редкое
20;понедельник;16;2;0,1667;Редкое
20;понедельник;17;1;0,0833;Редкое
20;понедельник;15;1;0,0833;Редкое
20;вторник;1;1;0,0833;Частое
20;вторник;13;1;0,0833;Частое
20;вторник;20;1;0,0833;Частое
20;вторник;7;1;0,0833;Частое
20;вторник;15;1;0,0833;Частое
20;вторник;18;1;0,0833;Частое
20;вторник;2;1;0,0833;Частое
20;вторник;5;1;0,0833;Частое
20;вторник;17;1;0,0833;Частое
20;вторник;3;1;0,0833;Частое
20;вторник;20;1;0,0833;Редкое
20;вторник;7;1;0,0833;Редкое
20;вторник;15;1;0,0833;Редкое
20;вторник;18;1;0,0833;Редкое
20;вторник;2;1;0,0833;Редкое
20;вторник;5;1;0,0833;Редкое
20;вторник;17;1;0,0833;Редкое
20;вторник;3;1;0,0833;Редкое
20;вторник;11;1;0,0833;Редкое
20;вторник;16;1;0,0833;Редкое
20;среда;16;2;0,1667;Частое
20;среда;10;2;0,1667;Частое
20;среда;6;1;0,0833;Частое
20;среда;17;1;0,0833;Частое
20;среда;9;1;0,0833;Частое
20;среда;20;1;0,0833;Частое
20;среда;4;1;0,0833;Частое
20;среда;5;1;0,0833;Частое
20;среда;1;1;0,0833;Частое
20;среда;8;1;0,0833;Частое
20;среда;16;2;0,1667;Редкое
20;среда;10;2;0,1667;Редкое
20;среда;6;1;0,0833;Редкое
20;среда;17;1;0,0833;Редкое
20;среда;9;1;0,0833;Редкое
20;среда;20;1;0,0833;Редкое
20;среда;4;1;0,0833;Редкое
20;среда;5;1;0,0833;Редкое
20;среда;1;1;0,0833;Редкое
20;среда;8;1;0,0833;Редкое
20;четверг;9;2;0,1667;Частое
20;четверг;2;1;0,0833;Частое
20;четверг;11;1;0,0833;Частое
20;четверг;12;1;0,0833;Частое
20;четверг;8;1;0,0833;Частое
20;четверг;18;1;0,0833;Частое
20;четверг;20;1;0,0833;Частое
20;четверг;13;1;0,0833;Частое
20;четверг;17;1;0,0833;Частое
20;четверг;1;1;0,0833;Частое
20;четверг;2;1;0,0833;Редкое
20;четверг;11;1;0,0833;Редкое
20;четверг;12;1;0,0833;Редкое
20;четверг;8;1;0,0833;Редкое
20;четверг;18;1;0,0833;Редкое
20;четверг;20;1;0,0833;Редкое
20;четверг;13;1;0,0833;Редкое
20;четверг;17;1;0,0833;Редкое
20;четверг;1;1;0,0833;Редкое
20;четверг;5;1;0,0833;Редкое
20;пятница;18;3;0,125;Частое
20;пятница;15;3;0,125;Частое
20;пятница;2;2;0,0833;Частое
20;пятница;10;2;0,0833;Частое
20;пятница;13;2;0,0833;Частое
20;пятница;8;2;0,0833;Частое
20;пятница;3;1;0,0417;Частое
20;пятница;12;1;0,0417;Частое
20;пятница;7;1;0,0417;Частое
20;пятница;20;1;0,0417;Частое
20;пятница;3;1;0,0417;Редкое
20;пятница;12;1;0,0417;Редкое
20;пятница;7;1;0,0417;Редкое
20;пятница;20;1;0,0417;Редкое
20;пятница;9;1;0,0417;Редкое
20;пятница;19;1;0,0417;Редкое
20;пятница;17;1;0,0417;Редкое
20;пятница;16;1;0,0417;Редкое
20;пятница;11;1;0,0417;Редкое
20;пятница;14;1;0,0417;Редкое
20;суббота;18;2;0,1667;Частое
20;суббота;3;1;0,0833;Частое
20;суббота;11;1;0,0833;Частое
20;суббота;1;1;0,0833;Частое
20;суббота;14;1;0,0833;Частое
20;суббота;20;1;0,0833;Частое
20;суббота;9;1;0,0833;Частое
20;суббота;15;1;0,0833;Частое
20;суббота;16;1;0,0833;Частое
20;суббота;4;1;0,0833;Частое
20;суббота;3;1;0,0833;Редкое
20;суббота;11;1;0,0833;Редкое
20;суббота;1;1;0,0833;Редкое
20;суббота;14;1;0,0833;Редкое
20;суббота;20;1;0,0833;Редкое
20;суббота;9;1;0,0833;Редкое
20;суббота;15;1;0,0833;Редкое
20;суббота;16;1;0,0833;Редкое
20;суббота;4;1;0,0833;Редкое
20;суббота;8;1;0,0833;Редкое
21;вторник;2;2;0,1667;Частое
21;вторник;6;2;0,1667;Частое
21;вторник;17;2;0,1667;Частое
21;вторник;19;1;0,0833;Частое
21;вторник;8;1;0,0833;Частое
21;вторник;12;1;0,0833;Частое
21;вторник;20;1;0,0833;Частое
21;вторник;9;1;0,0833;Частое
21;вторник;13;1;0,0833;Частое
21;вторник;2;2;0,1667;Редкое
21;вторник;6;2;0,1667;Редкое
21;вторник;17;2;0,1667;Редкое
21;вторник;19;1;0,0833;Редкое
21;вторник;8;1;0,0833;Редкое
21;вторник;12;1;0,0833;Редкое
21;вторник;20;1;0,0833;Редкое
21;вторник;9;1;0,0833;Редкое
21;вторник;13;1;0,0833;Редкое
21;среда;9;3;0,25;Частое
21;среда;5;2;0,1667;Частое
21;среда;2;1;0,0833;Частое
21;среда;3;1;0,0833;Частое
21;среда;16;1;0,0833;Частое
21;среда;19;1;0,0833;Частое
21;среда;4;1;0,0833;Частое
21;среда;20;1;0,0833;Частое
21;среда;13;1;0,0833;Частое
21;среда;9;3;0,25;Редкое
21;среда;5;2;0,1667;Редкое
21;среда;2;1;0,0833;Редкое
21;среда;3;1;0,0833;Редкое
21;среда;16;1;0,0833;Редкое
21;среда;19;1;0,0833;Редкое
21;среда;4;1;0,0833;Редкое
21;среда;20;1;0,0833;Редкое
21;среда;13;1;0,0833;Редкое
21;четверг;15;3;0,25;Частое
21;четверг;4;2;0,1667;Частое
21;четверг;5;1;0,0833;Частое
21;четверг;17;1;0,0833;Частое
21;четверг;3;1;0,0833;Частое
21;четверг;1;1;0,0833;Частое
21;четверг;11;1;0,0833;Частое
21;четверг;14;1;0,0833;Частое
21;четверг;19;1;0,0833;Частое
21;четверг;15;3;0,25;Редкое
21;четверг;4;2;0,1667;Редкое
21;четверг;5;1;0,0833;Редкое
21;четверг;17;1;0,0833;Редкое
21;четверг;3;1;0,0833;Редкое
21;четверг;1;1;0,0833;Редкое
21;четверг;11;1;0,0833;Редкое
21;четверг;14;1;0,0833;Редкое
21;четверг;19;1;0,0833;Редкое
21;пятница;13;2;0,1667;Частое
21;пятница;19;2;0,1667;Частое
21;пятница;9;2;0,1667;Частое
21;пятница;12;1;0,0833;Частое
21;пятница;1;1;0,0833;Частое
21;пятница;10;1;0,0833;Частое
21;пятница;2;1;0,0833;Частое
21;пятница;20;1;0,0833;Частое
21;пятница;6;1;0,0833;Частое
21;пятница;13;2;0,1667;Редкое
21;пятница;19;2;0,1667;Редкое
21;пятница;9;2;0,1667;Редкое
21;пятница;12;1;0,0833;Редкое
21;пятница;1;1;0,0833;Редкое
21;пятница;10;1;0,0833;Редкое
21;пятница;2;1;0,0833;Редкое
21;пятница;20;1;0,0833;Редкое
21;пятница;6;1;0,0833;Редкое
21;суббота;3;3;0,125;Частое
21;суббота;13;3;0,125;Частое
21;суббота;5;2;0,0833;Частое
21;суббота;2;2;0,0833;Частое
21;суббота;19;2;0,0833;Частое
21;суббота;17;2;0,0833;Частое
21;суббота;18;2;0,0833;Частое
21;суббота;20;2;0,0833;Частое
21;суббота;15;1;0,0417;Частое
21;суббота;9;1;0,0417;Частое
21;суббота;19;2;0,0833;Редкое
21;суббота;17;2;0,0833;Редкое
21;суббота;18;2;0,0833;Редкое
21;суббота;20;2;0,0833;Редкое
21;суббота;15;1;0,0417;Редкое
21;суббота;9;1;0,0417;Редкое
21;суббота;8;1;0,0417;Редкое
21;суббота;1;1;0,0417;Редкое
21;суббота;7;1;0,0417;Редкое
21;суббота;14;1;0,0417;Редкое
21;воскресенье;19;2;0,1667;Частое
21;воскресенье;10;2;0,1667;Частое
21;воскресенье;5;1;0,0833;Частое
21;воскресенье;8;1;0,0833;Частое
21;воскресенье;17;1;0,0833;Частое
21;воскресенье;9;1;0,0833;Частое
21;воскресенье;13;1;0,0833;Частое
21;воскресенье;6;1;0,0833;Частое
21;воскресенье;16;1;0,0833;Частое
21;воскресенье;20;1;0,0833;Частое
21;воскресенье;19;2;0,1667;Редкое
21;воскресенье;10;2;0,1667;Редкое
21;воскресенье;5;1;0,0833;Редкое
21;воскресенье;8;1;0,0833;Редкое
21;воскресенье;17;1;0,0833;Редкое
21;воскресенье;9;1;0,0833;Редкое
21;воскресенье;13;1;0,0833;Редкое
21;воскресенье;6;1;0,0833;Редкое
21;воскресенье;16;1;0,0833;Редкое
21;воскресенье;20;1;0,0833;Редкое
22;понедельник;14;3;0,25;Частое
22;понедельник;18;2;0,1667;Частое
22;понедельник;9;1;0,0833;Частое
22;понедельник;10;1;0,0833;Частое
22;понедельник;12;1;0,0833;Частое
22;понедельник;13;1;0,0833;Частое
22;понедельник;15;1;0,0833;Частое
22;понедельник;3;1;0,0833;Частое
22;понедельник;11;1;0,0833;Частое
22;понедельник;14;3;0,25;Редкое
22;понедельник;18;2;0,1667;Редкое
22;понедельник;9;1;0,0833;Редкое
22;понедельник;10;1;0,0833;Редкое
22;понедельник;12;1;0,0833;Редкое
22;понедельник;13;1;0,0833;Редкое
22;понедельник;15;1;0,0833;Редкое
22;понедельник;3;1;0,0833;Редкое
22;понедельник;11;1;0,0833;Редкое
22;среда;4;2;0,1667;Частое
22;среда;9;2;0,1667;Частое
22;среда;8;2;0,1667;Частое
22;среда;1;1;0,0833;Частое
22;среда;2;1;0,0833;Частое
22;среда;16;1;0,0833;Частое
22;среда;17;1;0,0833;Частое
22;среда;6;1;0,0833;Частое
22;среда;13;1;0,0833;Частое
22;среда;4;2;0,1667;Редкое
22;среда;9;2;0,1667;Редкое
22;среда;8;2;0,1667;Редкое
22;среда;1;1;0,0833;Редкое
22;среда;2;1;0,0833;Редкое
22;среда;16;1;0,0833;Редкое
22;среда;17;1;0,0833;Редкое
22;среда;6;1;0,0833;Редкое
22;среда;13;1;0,0833;Редкое
22;четверг;19;4;0,3333;Частое
22;четверг;17;2;0,1667;Частое
22;четверг;20;1;0,0833;Частое
22;четверг;11;1;0,0833;Частое
22;четверг;12;1;0,0833;Частое
22;четверг;10;1;0,0833;Частое
22;четверг;18;1;0,0833;Частое
22;четверг;2;1;0,0833;Частое
22;четверг;19;4;0,3333;Редкое
22;четверг;17;2;0,1667;Редкое
22;четверг;20;1;0,0833;Редкое
22;четверг;11;1;0,0833;Редкое
22;четверг;12;1;0,0833;Редкое
22;четверг;10;1;0,0833;Редкое
22;четверг;18;1;0,0833;Редкое
22;четверг;2;1;0,0833;Редкое
22;пятница;4;2;0,1667;Частое
22;пятница;11;2;0,1667;Частое
22;пятница;12;2;0,1667;Частое
22;пятница;10;1;0,0833;Частое
22;пятница;17;1;0,0833;Частое
22;пятница;1;1;0,0833;Частое
22;пятница;15;1;0,0833;Частое
22;пятница;3;1;0,0833;Частое
22;пятница;19;1;0,0833;Частое
22;пятница;4;2;0,1667;Редкое
22;пятница;11;2;0,1667;Редкое
22;пятница;12;2;0,1667;Редкое
22;пятница;10;1;0,0833;Редкое
22;пятница;17;1;0,0833;Редкое
22;пятница;1;1;0,0833;Редкое
22;пятница;15;1;0,0833;Редкое
22;пятница;3;1;0,0833;Редкое
22;пятница;19;1;0,0833;Редкое
22;суббота;5;3;0,25;Частое
22;суббота;3;2;0,1667;Частое
22;суббота;4;2;0,1667;Частое
22;суббота;7;2;0,1667;Частое
22;суббота;17;1;0,0833;Частое
22;суббота;15;1;0,0833;Частое
22;суббота;18;1;0,0833;Частое
22;суббота;5;3;0,25;Редкое
22;суббота;3;2;0,1667;Редкое
22;суббота;4;2;0,1667;Редкое
22;суббота;7;2;0,1667;Редкое
22;суббота;17;1;0,0833;Редкое
22;суббота;15;1;0,0833;Редкое
22;суббота;18;1;0,0833;Редкое
22;воскресенье;1;3;0,125;Частое
22;воскресенье;5;3;0,125;Частое
22;воскресенье;20;3;0,125;Частое
22;воскресенье;3;3;0,125;Частое
22;воскресенье;12;2;0,0833;Частое
22;воскресенье;7;2;0,0833;Частое
22;воскресенье;13;2;0,0833;Частое
22;воскресенье;15;1;0,0417;Частое
22;воскресенье;19;1;0,0417;Частое
22;воскресенье;9;1;0,0417;Частое
22;воскресенье;3;3;0,125;Редкое
22;воскресенье;12;2;0,0833;Редкое
22;воскресенье;7;2;0,0833;Редкое
22;воскресенье;13;2;0,0833;Редкое
22;воскресенье;15;1;0,0417;Редкое
22;воскресенье;19;1;0,0417;Редкое
22;воскресенье;9;1;0,0417;Редкое
22;воскресенье;18;1;0,0417;Редкое
22;воскресенье;2;1;0,0417;Редкое
22;воскресенье;11;1;0,0417;Редкое
23;понедельник;3;3;0,125;Частое
23;понедельник;14;3;0,125;Частое
23;понедельник;19;2;0,0833;Частое
23;понедельник;12;2;0,0833;Частое
23;понедельник;15;2;0,0833;Частое
23;понедельник;17;2;0,0833;Частое
23;понедельник;8;2;0,0833;Частое
23;понедельник;7;1;0,0417;Частое
23;понедельник;16;1;0,0417;Частое
23;понедельник;1;1;0,0417;Частое
23;понедельник;17;2;0,0833;Редкое
23;понедельник;8;2;0,0833;Редкое
23;понедельник;7;1;0,0417;Редкое
23;понедельник;16;1;0,0417;Редкое
23;понедельник;1;1;0,0417;Редкое
23;понедельник;11;1;0,0417;Редкое
23;понедельник;13;1;0,0417;Редкое
23;понедельник;18;1;0,0417;Редкое
23;понедельник;9;1;0,0417;Редкое
23;понедельник;20;1;0,0417;Редкое
23;вторник;4;3;0,25;Частое
23;вторник;1;2;0,1667;Частое
23;вторник;20;1;0,0833;Частое
23;вторник;3;1;0,0833;Частое
23;вторник;11;1;0,0833;Частое
23;вторник;17;1;0,0833;Частое
23;вторник;12;1;0,0833;Частое
23;вторник;10;1;0,0833;Частое
23;вторник;19;1;0,0833;Частое
23;вторник;4;3;0,25;Редкое
23;вторник;1;2;0,1667;Редкое
23;вторник;20;1;0,0833;Редкое
23;вторник;3;1;0,0833;Редкое
23;вторник;11;1;0,0833;Редкое
23;вторник;17;1;0,0833;Редкое
23;вторник;12;1;0,0833;Редкое
23;вторник;10;1;0,0833;Редкое
23;вторник;19;1;0,0833;Редкое
23;четверг;12;2;0,1667;Частое
23;четверг;16;2;0,1667;Частое
23;четверг;20;2;0,1667;Частое
23;четверг;10;1;0,0833;Частое
23;четверг;14;1;0,0833;Частое
23;четверг;1;1;0,0833;Частое
23;четверг;13;1;0,0833;Частое
23;четверг;17;1;0,0833;Частое
23;четверг;18;1;0,0833;Частое
23;четверг;12;2;0,1667;Редкое
23;четверг;16;2;0,1667;Редкое
23;четверг;20;2;0,1667;Редкое
23;четверг;10;1;0,0833;Редкое
23;четверг;14;1;0,0833;Редкое
23;четверг;1;1;0,0833;Редкое
23;четверг;13;1;0,0833;Редкое
23;четверг;17;1;0,0833;Редкое
23;четверг;18;1;0,0833;Редкое
23;пятница;12;2;0,1667;Частое
23;пятница;19;2;0,1667;Частое
23;пятница;3;1;0,0833;Частое
23;пятница;17;1;0,0833;Частое
23;пятница;5;1;0,0833;Частое
23;пятница;15;1;0,0833;Частое
23;пятница;1;1;0,0833;Частое
23;пятница;8;1;0,0833;Частое
23;пятница;9;1;0,0833;Частое
23;пятница;16;1;0,0833;Частое
23;пятница;12;2;0,1667;Редкое
23;пятница;19;2;0,1667;Редкое
23;пятница;3;1;0,0833;Редкое
23;пятница;17;1;0,0833;Редкое
23;пятница;5;1;0,0833;Редкое
23;пятница;15;1;0,0833;Редкое
23;пятница;1;1;0,0833;Редкое
23;пятница;8;1;0,0833;Редкое
23;пятница;9;1;0,0833;Редкое
23;пятница;16;1;0,0833;Редкое
23;суббота;9;2;0,1667;Частое
23;суббота;4;2;0,1667;Частое
23;суббота;6;1;0,0833;Частое
23;суббота;19;1;0,0833;Частое
23;суббота;1;1;0,0833;Частое
23;суббота;15;1;0,0833;Частое
23;суббота;5;1;0,0833;Частое
23;суббота;17;1;0,0833;Частое
23;суббота;2;1;0,0833;Частое
23;суббота;8;1;0,0833;Частое
23;суббота;9;2;0,1667;Редкое
23;суббота;4;2;0,1667;Редкое
23;суббота;6;1;0,0833;Редкое
23;суббота;19;1;0,0833;Редкое
23;суббота;1;1;0,0833;Редкое
23;суббота;15;1;0,0833;Редкое
23;суббота;5;1;0,0833;Редкое
23;суббота;17;1;0,0833;Редкое
23;суббота;2;1;0,0833;Редкое
23;суббота;8;1;0,0833;Редкое
23;воскресенье;15;2;0,1667;Частое
23;воскресенье;2;1;0,0833;Частое
23;воскресенье;11;1;0,0833;Частое
23;воскресенье;4;1;0,0833;Частое
23;воскресенье;6;1;0,0833;Частое
23;воскресенье;14;1;0,0833;Частое
23;воскресенье;3;1;0,0833;Частое
23;воскресенье;17;1;0,0833;Частое
23;воскресенье;20;1;0,0833;Частое
23;воскресенье;5;1;0,0833;Частое
23;воскресенье;2;1;0,0833;Редкое
23;воскресенье;11;1;0,0833;Редкое
23;воскресенье;4;1;0,0833;Редкое
23;воскресенье;6;1;0,0833;Редкое
23;воскресенье;14;1;0,0833;Редкое
23;воскресенье;3;1;0,0833;Редкое
23;воскресенье;17;1;0,0833;Редкое
23;воскресенье;20;1;0,0833;Редкое
23;воскресенье;5;1;0,0833;Редкое
23;воскресенье;13;1;0,0833;Редкое
24;понедельник;4;2;0,1667;Частое
24;понедельник;16;2;0,1667;Частое
24;понедельник;5;1;0,0833;Частое
24;понедельник;14;1;0,0833;Частое
24;понедельник;15;1;0,0833;Частое
24;понедельник;17;1;0,0833;Частое
24;понедельник;12;1;0,0833;Частое
24;понедельник;19;1;0,0833;Частое
24;понедельник;13;1;0,0833;Частое
24;понедельник;18;1;0,0833;Частое
24;понедельник;4;2;0,1667;Редкое
24;понедельник;16;2;0,1667;Редкое
24;понедельник;5;1;0,0833;Редкое
24;понедельник;14;1;0,0833;Редкое
24;понедельник;15;1;0,0833;Редкое
24;понедельник;17;1;0,0833;Редкое
24;понедельник;12;1;0,0833;Редкое
24;понедельник;19;1;0,0833;Редкое
24;понедельник;13;1;0,0833;Редкое
24;понедельник;18;1;0,0833;Редкое
24;вторник;11;3;0,125;Частое
24;вторник;12;2;0,0833;Частое
24;вторник;7;2;0,0833;Частое
24;вторник;17;2;0,0833;Частое
24;вторник;4;2;0,0833;Частое
24;вторник;13;2;0,0833;Частое
24;вторник;14;2;0,0833;Частое
24;вторник;18;2;0,0833;Частое
24;вторник;8;1;0,0417;Частое
24;вторник;16;1;0,0417;Частое
24;вторник;13;2;0,0833;Редкое
24;вторник;14;2;0,0833;Редкое
24;вторник;18;2;0,0833;Редкое
24;вторник;8;1;0,0417;Редкое
24;вторник;16;1;0,0417;Редкое
24;вторник;10;1;0,0417;Редкое
24;вторник;3;1;0,0417;Редкое
24;вторник;9;1;0,0417;Редкое
24;вторник;15;1;0,0417;Редкое
24;вторник;1;1;0,0417;Редкое
24;среда;7;2;0,1667;Частое
24;среда;8;2;0,1667;Частое
24;среда;18;2;0,1667;Частое
24;среда;3;1;0,0833;Частое
24;среда;20;1;0,0833;Частое
24;среда;1;1;0,0833;Частое
24;среда;12;1;0,0833;Частое
24;среда;17;1;0,0833;Частое
24;среда;11;1;0,0833;Частое
24;среда;7;2;0,1667;Редкое
24;среда;8;2;0,1667;Редкое
24;среда;18;2;0,1667;Редкое
24;среда;3;1;0,0833;Редкое
24;среда;20;1;0,0833;Редкое
24;среда;1;1;0,0833;Редкое
24;среда;12;1;0,0833;Редкое
24;среда;17;1;0,0833;Редкое
24;среда;11;1;0,0833;Редкое
24;пятница;11;2;0,1667;Частое
24;пятница;20;2;0,1667;Частое
24;пятница;1;1;0,0833;Частое
24;пятница;9;1;0,0833;Частое
24;пятница;7;1;0,0833;Частое
24;пятница;19;1;0,0833;Частое
24;пятница;6;1;0,0833;Частое
24;пятница;8;1;0,0833;Частое
24;пятница;10;1;0,0833;Частое
24;пятница;17;1;0,0833;Частое
24;пятница;11;2;0,1667;Редкое
24;пятница;20;2;0,1667;Редкое
24;пятница;1;1;0,0833;Редкое
24;пятница;9;1;0,0833;Редкое
24;пятница;7;1;0,0833;Редкое
24;пятница;19;1;0,0833;Редкое
24;пятница;6;1;0,0833;Редкое
24;пятница;8;1;0,0833;Редкое
24;пятница;10;1;0,0833;Редкое
24;пятница;17;1;0,0833;Редкое
24;суббота;13;2;0,1667;Частое
24;суббота;17;2;0,1667;Частое
24;суббота;10;2;0,1667;Частое
24;суббота;14;2;0,1667;Частое
24;суббота;15;2;0,1667;Частое
24;суббота;1;1;0,0833;Частое
24;суббота;20;1;0,0833;Частое
24;суббота;13;2;0,1667;Редкое
24;суббота;17;2;0,1667;Редкое
24;суббота;10;2;0,1667;Редкое
24;суббота;14;2;0,1667;Редкое
24;суббота;15;2;0,1667;Редкое
24;суббота;1;1;0,0833;Редкое
24;суббота;20;1;0,0833;Редкое
24;воскресенье;13;2;0,1667;Частое
24;воскресенье;15;2;0,1667;Частое
24;воскресенье;2;2;0,1667;Частое
24;воскресенье;17;2;0,1667;Частое
24;воскресенье;12;1;0,0833;Частое
24;воскресенье;19;1;0,0833;Частое
24;воскресенье;16;1;0,0833;Частое
24;воскресенье;18;1;0,0833;Частое
24;воскресенье;13;2;0,1667;Редкое
24;воскресенье;15;2;0,1667;Редкое
24;воскресенье;2;2;0,1667;Редкое
24;воскресенье;17;2;0,1667;Редкое
24;воскресенье;12;1;0,0833;Редкое
24;воскресенье;19;1;0,0833;Редкое
24;воскресенье;16;1;0,0833;Редкое
24;воскресенье;18;1;0,0833;Редкое
25;понедельник;16;2;0,1667;Частое
25;понедельник;17;2;0,1667;Частое
25;понедельник;7;1;0,0833;Частое
25;понедельник;9;1;0,0833;Частое
25;понедельник;19;1;0,0833;Частое
25;понедельник;10;1;0,0833;Частое
25;понедельник;14;1;0,0833;Частое
25;понедельник;18;1;0,0833;Частое
25;понедельник;3;1;0,0833;Частое
25;понедельник;4;1;0,0833;Частое
25;понедельник;16;2;0,1667;Редкое
25;понедельник;17;2;0,1667;Редкое
25;понедельник;7;1;0,0833;Редкое
25;понедельник;9;1;0,0833;Редкое
25;понедельник;19;1;0,0833;Редкое
25;понедельник;10;1;0,0833;Редкое
25;понедельник;14;1;0,0833;Редкое
25;понедельник;18;1;0,0833;Редкое
25;понедельник;3;1;0,0833;Редкое
25;понедельник;4;1;0,0833;Редкое
25;вторник;10;2;0,1667;Частое
25;вторник;14;2;0,1667;Частое
25;вторник;9;1;0,0833;Частое
25;вторник;11;1;0,0833;Частое
25;вторник;16;1;0,0833;Частое
25;вторник;3;1;0,0833;Частое
25;вторник;5;1;0,0833;Частое
25;вторник;19;1;0,0833;Частое
25;вторник;13;1;0,0833;Частое
25;вторник;18;1;0,0833;Частое
25;вторник;10;2;0,1667;Редкое
25;вторник;14;2;0,1667;Редкое
25;вторник;9;1;0,0833;Редкое
25;вторник;11;1;0,0833;Редкое
25;вторник;16;1;0,0833;Редкое
25;вторник;3;1;0,0833;Редкое
25;вторник;5;1;0,0833;Редкое
25;вторник;19;1;0,0833;Редкое
25;вторник;13;1;0,0833;Редкое
25;вторник;18;1;0,0833;Редкое
25;среда;6;3;0,125;Частое
25;среда;5;2;0,0833;Частое
25;среда;10;2;0,0833;Частое
25;среда;2;2;0,0833;Частое
25;среда;16;2;0,0833;Частое
25;среда;8;2;0,0833;Частое
25;среда;1;2;0,0833;Частое
25;среда;3;2;0,0833;Частое
25;среда;18;1;0,0417;Частое
25;среда;12;1;0,0417;Частое
25;среда;8;2;0,0833;Редкое
25;среда;1;2;0,0833;Редкое
25;среда;3;2;0,0833;Редкое
25;среда;18;1;0,0417;Редкое
25;среда;12;1;0,0417;Редкое
25;среда;14;1;0,0417;Редкое
25;среда;20;1;0,0417;Редкое
25;среда;7;1;0,0417;Редкое
25;среда;11;1;0,0417;Редкое
25;среда;19;1;0,0417;Редкое
25;четверг;8;2;0,1667;Частое
25;четверг;11;2;0,1667;Частое
25;четверг;17;2;0,1667;Частое
25;четверг;2;1;0,0833;Частое
25;четверг;14;1;0,0833;Частое
25;четверг;4;1;0,0833;Частое
25;четверг;16;1;0,0833;Частое
25;четверг;7;1;0,0833;Частое
25;четверг;18;1;0,0833;Частое
25;четверг;8;2;0,1667;Редкое
25;четверг;11;2;0,1667;Редкое
25;четверг;17;2;0,1667;Редкое
25;четверг;2;1;0,0833;Редкое
25;четверг;14;1;0,0833;Редкое
25;четверг;4;1;0,0833;Редкое
25;четверг;16;1;0,0833;Редкое
25;четверг;7;1;0,0833;Редкое
25;четверг;18;1;0,0833;Редкое
25;суббота;2;2;0,1667;Частое
25;суббота;6;2;0,1667;Частое
25;суббота;20;2;0,1667;Частое
25;суббота;19;1;0,0833;Частое
25;суббота;11;1;0,0833;Частое
25;суббота;5;1;0,0833;Частое
25;суббота;12;1;0,0833;Частое
25;суббота;1;1;0,0833;Частое
25;суббота;8;1;0,0833;Частое
25;суббота;2;2;0,1667;Редкое
25;суббота;6;2;0,1667;Редкое
25;суббота;20;2;0,1667;Редкое
25;суббота;19;1;0,0833;Редкое
25;суббота;11;1;0,0833;Редкое
25;суббота;5;1;0,0833;Редкое
25;суббота;12;1;0,0833;Редкое
25;суббота;1;1;0,0833;Редкое
25;суббота;8;1;0,0833;Редкое
25;воскресенье;3;3;0,25;Частое
25;воскресенье;12;1;0,0833;Частое
25;воскресенье;13;1;0,0833;Частое
25;воскресенье;11;1;0,0833;Частое
25;воскресенье;14;1;0,0833;Частое
25;воскресенье;17;1;0,0833;Частое
25;воскресенье;18;1;0,0833;Частое
25;воскресенье;5;1;0,0833;Частое
25;воскресенье;10;1;0,0833;Частое
25;воскресенье;20;1;0,0833;Частое
25;воскресенье;3;3;0,25;Редкое
25;воскресенье;12;1;0,0833;Редкое
25;воскресенье;13;1;0,0833;Редкое
25;воскресенье;11;1;0,0833;Редкое
25;воскресенье;14;1;0,0833;Редкое
25;воскресенье;17;1;0,0833;Редкое
25;воскресенье;18;1;0,0833;Редкое
