День месяца;День недели;№ Шара;Кол-во выпадений;Шанс (%);Тип
19;пятница;14;1;0,0833;Частое
19;пятница;19;1;0,0833;Частое
19;пятница;7;1;0,0833;Частое
19;пятница;16;1;0,0833;Частое
19;пятница;3;1;0,0833;Частое
19;пятница;4;1;0,0833;Частое
19;пятница;11;1;0,0833;Редкое
19;пятница;18;1;0,0833;Редкое
19;пятница;9;1;0,0833;Редкое
19;пятница;14;1;0,0833;Редкое
19;пятница;19;1;0,0833;Редкое
19;пятница;7;1;0,0833;Редкое
19;пятница;16;1;0,0833;Редкое
19;пятница;3;1;0,0833;Редкое
19;пятница;4;1;0,0833;Редкое
19;пятница;13;1;0,0833;Редкое
19;воскресенье;4;3;0,25;Частое
19;воскресенье;18;2;0,1667;Частое
19;воскресенье;3;2;0,1667;Частое
19;воскресенье;15;1;0,0833;Частое
19;воскресенье;19;1;0,0833;Частое
19;воскресенье;13;1;0,0833;Частое
19;воскресенье;17;1;0,0833;Частое
19;воскресенье;20;1;0,0833;Частое
19;воскресенье;4;3;0,25;Редкое
19;воскресенье;18;2;0,1667;Редкое
19;воскресенье;3;2;0,1667;Редкое
19;воскресенье;15;1;0,0833;Редкое
19;воскресенье;19;1;0,0833;Редкое
19;воскресенье;13;1;0,0833;Редкое
19;воскресенье;17;1;0,0833;Редкое
19;воскресенье;20;1;0,0833;Редкое
20;понедельник;7;3;0,25;Частое
20;понедельник;5;2;0,1667;Частое
20;понедельник;20;2;0,1667;Частое
20;понедельник;10;1;0,0833;Частое
20;понедельник;11;1;0,0833;Частое
20;понедельник;17;1;0,0833;Частое
20;понедельник;4;1;0,0833;Частое
20;понедельник;16;1;0,0833;Частое
20;понедельник;7;3;0,25;Редкое
20;понедельник;5;2;0,1667;Редкое
20;понедельник;20;2;0,1667;Редкое
20;понедельник;10;1;0,0833;Редкое
20;понедельник;11;1;0,0833;Редкое
20;понедельник;17;1;0,0833;Редкое
20;понедельник;4;1;0,0833;Редкое
20;понедельник;16;1;0,0833;Редкое
20;вторник;4;2;0,1667;Частое
20;вторник;3;2;0,1667;Частое
20;вторник;18;2;0,1667;Частое
20;вторник;5;1;0,0833;Частое
20;вторник;16;1;0,0833;Частое
20;вторник;14;1;0,0833;Частое
20;вторник;17;1;0,0833;Частое
20;вторник;8;1;0,0833;Частое
20;вторник;15;1;0,0833;Частое
20;вторник;4;2;0,1667;Редкое
20;вторник;3;2;0,1667;Редкое
20;вторник;18;2;0,1667;Редкое
20;вторник;5;1;0,0833;Редкое
20;вторник;16;1;0,0833;Редкое
20;вторник;14;1;0,0833;Редкое
20;вторник;17;1;0,0833;Редкое
20;вторник;8;1;0,0833;Редкое
20;вторник;15;1;0,0833;Редкое
20;среда;4;2;0,1667;Частое
20;среда;20;2;0,1667;Частое
20;среда;14;1;0,0833;Частое
20;среда;2;1;0,0833;Частое
20;среда;7;1;0,0833;Частое
20;среда;12;1;0,0833;Частое
20;среда;5;1;0,0833;Частое
20;среда;18;1;0,0833;Частое
20;среда;1;1;0,0833;Частое
20;среда;11;1;0,0833;Частое
20;среда;4;2;0,1667;Редкое
20;среда;20;2;0,1667;Редкое
20;среда;14;1;0,0833;Редкое
20;среда;2;1;0,0833;Редкое
20;среда;7;1;0,0833;Редкое
20;среда;12;1;0,0833;Редкое
20;среда;5;1;0,0833;Редкое
20;среда;18;1;0,0833;Редкое
20;среда;1;1;0,0833;Редкое
20;среда;11;1;0,0833;Редкое
20;четверг;1;2;0,1667;Частое
20;четверг;3;2;0,1667;Частое
20;четверг;9;2;0,1667;Частое
20;четверг;6;2;0,1667;Частое
20;четверг;10;1;0,0833;Частое
20;четверг;4;1;0,0833;Частое
20;четверг;17;1;0,0833;Частое
20;четверг;2;1;0,0833;Частое
20;четверг;1;2;0,1667;Редкое
20;четверг;3;2;0,1667;Редкое
20;четверг;9;2;0,1667;Редкое
20;четверг;6;2;0,1667;Редкое
20;четверг;10;1;0,0833;Редкое
20;четверг;4;1;0,0833;Редкое
20;четверг;17;1;0,0833;Редкое
20;четверг;2;1;0,0833;Редкое
20;пятница;7;4;0,1667;Частое
20;пятница;4;3;0,125;Частое
20;пятница;17;3;0,125;Частое
20;пятница;16;3;0,125;Частое
20;пятница;13;2;0,0833;Частое
20;пятница;11;2;0,0833;Частое
20;пятница;6;1;0,0417;Частое
20;пятница;1;1;0,0417;Частое
20;пятница;12;1;0,0417;Частое
20;пятница;20;1;0,0417;Частое
20;пятница;16;3;0,125;Редкое
20;пятница;13;2;0,0833;Редкое
20;пятница;11;2;0,0833;Редкое
20;пятница;6;1;0,0417;Редкое
20;пятница;1;1;0,0417;Редкое
20;пятница;12;1;0,0417;Редкое
20;пятница;20;1;0,0417;Редкое
20;пятница;18;1;0,0417;Редкое
20;пятница;15;1;0,0417;Редкое
20;пятница;5;1;0,0417;Редкое
20;суббота;16;3;0,25;Частое
20;суббота;2;1;0,0833;Частое
20;суббота;7;1;0,0833;Частое
20;суббота;3;1;0,0833;Частое
20;суббота;11;1;0,0833;Частое
20;суббота;4;1;0,0833;Частое
20;суббота;18;1;0,0833;Частое
20;суббота;1;1;0,0833;Частое
20;суббота;9;1;0,0833;Частое
20;суббота;10;1;0,0833;Частое
20;суббота;16;3;0,25;Редкое
20;суббота;2;1;0,0833;Редкое
20;суббота;7;1;0,0833;Редкое
20;суббота;3;1;0,0833;Редкое
20;суббота;11;1;0,0833;Редкое
20;суббота;4;1;0,0833;Редкое
20;суббота;18;1;0,0833;Редкое
20;суббота;1;1;0,0833;Редкое
20;суббота;9;1;0,0833;Редкое
20;суббота;10;1;0,0833;Редкое
21;вторник;12;2;0,1667;Частое
21;вторник;19;2;0,1667;Частое
21;вторник;4;1;0,0833;Частое
21;вторник;15;1;0,0833;Частое
21;вторник;2;1;0,0833;Частое
21;вторник;17;1;0,0833;Частое
21;вторник;8;1;0,0833;Частое
21;вторник;18;1;0,0833;Частое
21;вторник;1;1;0,0833;Частое
21;вторник;16;1;0,0833;Частое
21;вторник;12;2;0,1667;Редкое
21;вторник;19;2;0,1667;Редкое
21;вторник;4;1;0,0833;Редкое
21;вторник;15;1;0,0833;Редкое
21;вторник;2;1;0,0833;Редкое
21;вторник;17;1;0,0833;Редкое
21;вторник;8;1;0,0833;Редкое
21;вторник;18;1;0,0833;Редкое
21;вторник;1;1;0,0833;Редкое
21;вторник;16;1;0,0833;Редкое
21;среда;4;2;0,1667;Частое
21;среда;15;2;0,1667;Частое
21;среда;18;2;0,1667;Частое
21;среда;9;1;0,0833;Частое
21;среда;20;1;0,0833;Частое
21;среда;8;1;0,0833;Частое
21;среда;17;1;0,0833;Частое
21;среда;3;1;0,0833;Частое
21;среда;6;1;0,0833;Частое
21;среда;4;2;0,1667;Редкое
21;среда;15;2;0,1667;Редкое
21;среда;18;2;0,1667;Редкое
21;среда;9;1;0,0833;Редкое
21;среда;20;1;0,0833;Редкое
21;среда;8;1;0,0833;Редкое
21;среда;17;1;0,0833;Редкое
21;среда;3;1;0,0833;Редкое
21;среда;6;1;0,0833;Редкое
21;четверг;18;2;0,1667;Частое
21;четверг;13;1;0,0833;Частое
21;четверг;20;1;0,0833;Частое
21;четверг;4;1;0,0833;Частое
21;четверг;17;1;0,0833;Частое
21;четверг;5;1;0,0833;Частое
21;четверг;12;1;0,0833;Частое
21;четверг;15;1;0,0833;Частое
21;четверг;7;1;0,0833;Частое
21;четверг;8;1;0,0833;Частое
21;четверг;13;1;0,0833;Редкое
21;четверг;20;1;0,0833;Редкое
21;четверг;4;1;0,0833;Редкое
21;четверг;17;1;0,0833;Редкое
21;четверг;5;1;0,0833;Редкое
21;четверг;12;1;0,0833;Редкое
21;четверг;15;1;0,0833;Редкое
21;четверг;7;1;0,0833;Редкое
21;четверг;8;1;0,0833;Редкое
21;четверг;10;1;0,0833;Редкое
21;пятница;10;3;0,25;Частое
21;пятница;4;1;0,0833;Частое
21;пятница;17;1;0,0833;Частое
21;пятница;12;1;0,0833;Частое
21;пятница;18;1;0,0833;Частое
21;пятница;5;1;0,0833;Частое
21;пятница;8;1;0,0833;Частое
21;пятница;9;1;0,0833;Частое
21;пятница;11;1;0,0833;Частое
21;пятница;13;1;0,0833;Частое
21;пятница;10;3;0,25;Редкое
21;пятница;4;1;0,0833;Редкое
21;пятница;17;1;0,0833;Редкое
21;пятница;12;1;0,0833;Редкое
21;пятница;18;1;0,0833;Редкое
21;пятница;5;1;0,0833;Редкое
21;пятница;8;1;0,0833;Редкое
21;пятница;9;1;0,0833;Редкое
21;пятница;11;1;0,0833;Редкое
21;пятница;13;1;0,0833;Редкое
21;суббота;10;3;0,125;Частое
21;суббота;2;3;0,125;Частое
21;суббота;7;2;0,0833;Частое
21;суббота;13;2;0,0833;Частое
21;суббота;14;2;0,0833;Частое
21;суббота;16;2;0,0833;Частое
21;суббота;6;1;0,0417;Частое
21;суббота;11;1;0,0417;Частое
21;суббота;3;1;0,0417;Частое
21;суббота;17;1;0,0417;Частое
21;суббота;6;1;0,0417;Редкое
21;суббота;11;1;0,0417;Редкое
21;суббота;3;1;0,0417;Редкое
21;суббота;17;1;0,0417;Редкое
21;суббота;8;1;0,0417;Редкое
21;суббота;20;1;0,0417;Редкое
21;суббота;1;1;0,0417;Редкое
21;суббота;19;1;0,0417;Редкое
21;суббота;4;1;0,0417;Редкое
21;суббота;15;1;0,0417;Редкое
21;воскресенье;12;2;0,1667;Частое
21;воскресенье;14;1;0,0833;Частое
21;воскресенье;15;1;0,0833;Частое
21;воскресенье;6;1;0,0833;Частое
21;воскресенье;16;1;0,0833;Частое
21;воскресенье;19;1;0,0833;Частое
21;воскресенье;5;1;0,0833;Частое
21;воскресенье;13;1;0,0833;Частое
21;воскресенье;18;1;0,0833;Частое
21;воскресенье;9;1;0,0833;Частое
21;воскресенье;14;1;0,0833;Редкое
21;воскресенье;15;1;0,0833;Редкое
21;воскресенье;6;1;0,0833;Редкое
21;воскресенье;16;1;0,0833;Редкое
21;воскресенье;19;1;0,0833;Редкое
21;воскресенье;5;1;0,0833;Редкое
21;воскресенье;13;1;0,0833;Редкое
21;воскресенье;18;1;0,0833;Редкое
21;воскресенье;9;1;0,0833;Редкое
21;воскресенье;10;1;0,0833;Редкое
22;понедельник;18;2;0,1667;Частое
22;понедельник;8;1;0,0833;Частое
22;понедельник;11;1;0,0833;Частое
22;понедельник;6;1;0,0833;Частое
22;понедельник;14;1;0,0833;Частое
22;понедельник;15;1;0,0833;Частое
22;понедельник;16;1;0,0833;Частое
22;понедельник;19;1;0,0833;Частое
22;понедельник;12;1;0,0833;Частое
22;понедельник;17;1;0,0833;Частое
22;понедельник;8;1;0,0833;Редкое
22;понедельник;11;1;0,0833;Редкое
22;понедельник;6;1;0,0833;Редкое
22;понедельник;14;1;0,0833;Редкое
22;понедельник;15;1;0,0833;Редкое
22;понедельник;16;1;0,0833;Редкое
22;понедельник;19;1;0,0833;Редкое
22;понедельник;12;1;0,0833;Редкое
22;понедельник;17;1;0,0833;Редкое
22;понедельник;20;1;0,0833;Редкое
22;среда;16;2;0,1667;Частое
22;среда;12;2;0,1667;Частое
22;среда;5;1;0,0833;Частое
22;среда;19;1;0,0833;Частое
22;среда;1;1;0,0833;Частое
22;среда;4;1;0,0833;Частое
22;среда;8;1;0,0833;Частое
22;среда;10;1;0,0833;Частое
22;среда;7;1;0,0833;Частое
22;среда;20;1;0,0833;Частое
22;среда;16;2;0,1667;Редкое
22;среда;12;2;0,1667;Редкое
22;среда;5;1;0,0833;Редкое
22;среда;19;1;0,0833;Редкое
22;среда;1;1;0,0833;Редкое
22;среда;4;1;0,0833;Редкое
22;среда;8;1;0,0833;Редкое
22;среда;10;1;0,0833;Редкое
22;среда;7;1;0,0833;Редкое
22;среда;20;1;0,0833;Редкое
22;четверг;5;2;0,1667;Частое
22;четверг;2;2;0,1667;Частое
22;четверг;11;1;0,0833;Частое
22;четверг;17;1;0,0833;Частое
22;четверг;19;1;0,0833;Частое
22;четверг;1;1;0,0833;Частое
22;четверг;13;1;0,0833;Частое
22;четверг;20;1;0,0833;Частое
22;четверг;4;1;0,0833;Частое
22;четверг;16;1;0,0833;Частое
22;четверг;5;2;0,1667;Редкое
22;четверг;2;2;0,1667;Редкое
22;четверг;11;1;0,0833;Редкое
22;четверг;17;1;0,0833;Редкое
22;четверг;19;1;0,0833;Редкое
22;четверг;1;1;0,0833;Редкое
22;четверг;13;1;0,0833;Редкое
22;четверг;20;1;0,0833;Редкое
22;четверг;4;1;0,0833;Редкое
22;четверг;16;1;0,0833;Редкое
22;пятница;13;3;0,25;Частое
22;пятница;20;2;0,1667;Частое
22;пятница;9;1;0,0833;Частое
22;пятница;11;1;0,0833;Частое
22;пятница;17;1;0,0833;Частое
22;пятница;8;1;0,0833;Частое
22;пятница;2;1;0,0833;Частое
22;пятница;10;1;0,0833;Частое
22;пятница;4;1;0,0833;Частое
22;пятница;13;3;0,25;Редкое
22;пятница;20;2;0,1667;Редкое
22;пятница;9;1;0,0833;Редкое
22;пятница;11;1;0,0833;Редкое
22;пятница;17;1;0,0833;Редкое
22;пятница;8;1;0,0833;Редкое
22;пятница;2;1;0,0833;Редкое
22;пятница;10;1;0,0833;Редкое
22;пятница;4;1;0,0833;Редкое
22;суббота;16;2;0,1667;Частое
22;суббота;10;2;0,1667;Частое
22;суббота;8;2;0,1667;Частое
22;суббота;4;1;0,0833;Частое
22;суббота;13;1;0,0833;Частое
22;суббота;5;1;0,0833;Частое
22;суббота;12;1;0,0833;Частое
22;суббота;17;1;0,0833;Частое
22;суббота;18;1;0,0833;Частое
22;суббота;16;2;0,1667;Редкое
22;суббота;10;2;0,1667;Редкое
22;суббота;8;2;0,1667;Редкое
22;суббота;4;1;0,0833;Редкое
22;суббота;13;1;0,0833;Редкое
22;суббота;5;1;0,0833;Редкое
22;суббота;12;1;0,0833;Редкое
22;суббота;17;1;0,0833;Редкое
22;суббота;18;1;0,0833;Редкое
22;воскресенье;8;4;0,1667;Частое
22;воскресенье;20;3;0,125;Частое
22;воскресенье;2;2;0,0833;Частое
22;воскресенье;15;2;0,0833;Частое
22;воскресенье;5;2;0,0833;Частое
22;воскресенье;1;2;0,0833;Частое
22;воскресенье;18;2;0,0833;Частое
22;воскресенье;13;2;0,0833;Частое
22;воскресенье;12;1;0,0417;Частое
22;воскресенье;10;1;0,0417;Частое
22;воскресенье;15;2;0,0833;Редкое
22;воскресенье;5;2;0,0833;Редкое
22;воскресенье;1;2;0,0833;Редкое
22;воскресенье;18;2;0,0833;Редкое
22;воскресенье;13;2;0,0833;Редкое
22;воскресенье;12;1;0,0417;Редкое
22;воскресенье;10;1;0,0417;Редкое
22;воскресенье;16;1;0,0417;Редкое
22;воскресенье;3;1;0,0417;Редкое
22;воскресенье;7;1;0,0417;Редкое
23;понедельник;16;3;0,125;Частое
23;понедельник;4;2;0,0833;Частое
23;понедельник;3;2;0,0833;Частое
23;понедельник;6;2;0,0833;Частое
23;понедельник;12;2;0,0833;Частое
23;понедельник;17;2;0,0833;Частое
23;понедельник;10;2;0,0833;Частое
23;понедельник;1;1;0,0417;Частое
23;понедельник;14;1;0,0417;Частое
23;понедельник;7;1;0,0417;Частое
23;понедельник;10;2;0,0833;Редкое
23;понедельник;1;1;0,0417;Редкое
23;понедельник;14;1;0,0417;Редкое
23;понедельник;7;1;0,0417;Редкое
23;понедельник;18;1;0,0417;Редкое
23;понедельник;8;1;0,0417;Редкое
23;понедельник;2;1;0,0417;Редкое
23;понедельник;5;1;0,0417;Редкое
23;понедельник;20;1;0,0417;Редкое
23;понедельник;19;1;0,0417;Редкое
23;вторник;1;2;0,1667;Частое
23;вторник;18;2;0,1667;Частое
23;вторник;14;2;0,1667;Частое
23;вторник;2;1;0,0833;Частое
23;вторник;6;1;0,0833;Частое
23;вторник;17;1;0,0833;Частое
23;вторник;13;1;0,0833;Частое
23;вторник;15;1;0,0833;Частое
23;вторник;10;1;0,0833;Частое
23;вторник;1;2;0,1667;Редкое
23;вторник;18;2;0,1667;Редкое
23;вторник;14;2;0,1667;Редкое
23;вторник;2;1;0,0833;Редкое
23;вторник;6;1;0,0833;Редкое
23;вторник;17;1;0,0833;Редкое
23;вторник;13;1;0,0833;Редкое
23;вторник;15;1;0,0833;Редкое
23;вторник;10;1;0,0833;Редкое
23;четверг;5;2;0,1667;Частое
23;четверг;14;2;0,1667;Частое
23;четверг;15;2;0,1667;Частое
23;четверг;2;1;0,0833;Частое
23;четверг;11;1;0,0833;Частое
23;четверг;17;1;0,0833;Частое
23;четверг;6;1;0,0833;Частое
23;четверг;4;1;0,0833;Частое
23;четверг;9;1;0,0833;Частое
23;четверг;5;2;0,1667;Редкое
23;четверг;14;2;0,1667;Редкое
23;четверг;15;2;0,1667;Редкое
23;четверг;2;1;0,0833;Редкое
23;четверг;11;1;0,0833;Редкое
23;четверг;17;1;0,0833;Редкое
23;четверг;6;1;0,0833;Редкое
23;четверг;4;1;0,0833;Редкое
23;четверг;9;1;0,0833;Редкое
23;пятница;4;2;0,1667;Частое
23;пятница;9;2;0,1667;Частое
23;пятница;11;1;0,0833;Частое
23;пятница;14;1;0,0833;Частое
23;пятница;16;1;0,0833;Частое
23;пятница;10;1;0,0833;Частое
23;пятница;3;1;0,0833;Частое
23;пятница;8;1;0,0833;Частое
23;пятница;13;1;0,0833;Частое
23;пятница;20;1;0,0833;Частое
23;пятница;4;2;0,1667;Редкое
23;пятница;9;2;0,1667;Редкое
23;пятница;11;1;0,0833;Редкое
23;пятница;14;1;0,0833;Редкое
23;пятница;16;1;0,0833;Редкое
23;пятница;10;1;0,0833;Редкое
23;пятница;3;1;0,0833;Редкое
23;пятница;8;1;0,0833;Редкое
23;пятница;13;1;0,0833;Редкое
23;пятница;20;1;0,0833;Редкое
23;суббота;15;3;0,25;Частое
23;суббота;12;2;0,1667;Частое
23;суббота;13;1;0,0833;Частое
23;суббота;1;1;0,0833;Частое
23;суббота;10;1;0,0833;Частое
23;суббота;18;1;0,0833;Частое
23;суббота;14;1;0,0833;Частое
23;суббота;16;1;0,0833;Частое
23;суббота;20;1;0,0833;Частое
23;суббота;15;3;0,25;Редкое
23;суббота;12;2;0,1667;Редкое
23;суббота;13;1;0,0833;Редкое
23;суббота;1;1;0,0833;Редкое
23;суббота;10;1;0,0833;Редкое
23;суббота;18;1;0,0833;Редкое
23;суббота;14;1;0,0833;Редкое
23;суббота;16;1;0,0833;Редкое
23;суббота;20;1;0,0833;Редкое
23;воскресенье;14;2;0,1667;Частое
23;воскресенье;4;1;0,0833;Частое
23;воскресенье;6;1;0,0833;Частое
23;воскресенье;11;1;0,0833;Частое
23;воскресенье;16;1;0,0833;Частое
23;воскресенье;20;1;0,0833;Частое
23;воскресенье;9;1;0,0833;Частое
23;воскресенье;15;1;0,0833;Частое
23;воскресенье;17;1;0,0833;Частое
23;воскресенье;7;1;0,0833;Частое
23;воскресенье;4;1;0,0833;Редкое
23;воскресенье;6;1;0,0833;Редкое
23;воскресенье;11;1;0,0833;Редкое
23;воскресенье;16;1;0,0833;Редкое
23;воскресенье;20;1;0,0833;Редкое
23;воскресенье;9;1;0,0833;Редкое
23;воскресенье;15;1;0,0833;Редкое
23;воскресенье;17;1;0,0833;Редкое
23;воскресенье;7;1;0,0833;Редкое
23;воскресенье;13;1;0,0833;Редкое
24;понедельник;4;2;0,1667;Частое
24;понедельник;1;2;0,1667;Частое
24;понедельник;18;2;0,1667;Частое
24;понедельник;16;1;0,0833;Частое
24;понедельник;17;1;0,0833;Частое
24;понедельник;10;1;0,0833;Частое
24;понедельник;5;1;0,0833;Частое
24;понедельник;12;1;0,0833;Частое
24;понедельник;20;1;0,0833;Частое
24;понедельник;4;2;0,1667;Редкое
24;понедельник;1;2;0,1667;Редкое
24;понедельник;18;2;0,1667;Редкое
24;понедельник;16;1;0,0833;Редкое
24;понедельник;17;1;0,0833;Редкое
24;понедельник;10;1;0,0833;Редкое
24;понедельник;5;1;0,0833;Редкое
24;понедельник;12;1;0,0833;Редкое
24;понедельник;20;1;0,0833;Редкое
24;вторник;19;3;0,125;Частое
24;вторник;5;3;0,125;Частое
24;вторник;13;3;0,125;Частое
24;вторник;14;2;0,0833;Частое
24;вторник;2;2;0,0833;Частое
24;вторник;12;2;0,0833;Частое
24;вторник;11;2;0,0833;Частое
24;вторник;6;2;0,0833;Частое
24;вторник;10;1;0,0417;Частое
24;вторник;9;1;0,0417;Частое
24;вторник;14;2;0,0833;Редкое
24;вторник;2;2;0,0833;Редкое
24;вторник;12;2;0,0833;Редкое
24;вторник;11;2;0,0833;Редкое
24;вторник;6;2;0,0833;Редкое
24;вторник;10;1;0,0417;Редкое
24;вторник;9;1;0,0417;Редкое
24;вторник;1;1;0,0417;Редкое
24;вторник;8;1;0,0417;Редкое
24;вторник;18;1;0,0417;Редкое
24;среда;1;1;0,0833;Частое
24;среда;5;1;0,0833;Частое
24;среда;9;1;0,0833;Частое
24;среда;2;1;0,0833;Частое
24;среда;12;1;0,0833;Частое
24;среда;15;1;0,0833;Частое
24;среда;3;1;0,0833;Частое
24;среда;7;1;0,0833;Частое
24;среда;10;1;0,0833;Частое
24;среда;8;1;0,0833;Частое
24;среда;9;1;0,0833;Редкое
24;среда;2;1;0,0833;Редкое
24;среда;12;1;0,0833;Редкое
24;среда;15;1;0,0833;Редкое
24;среда;3;1;0,0833;Редкое
24;среда;7;1;0,0833;Редкое
24;среда;10;1;0,0833;Редкое
24;среда;8;1;0,0833;Редкое
24;среда;13;1;0,0833;Редкое
24;среда;18;1;0,0833;Редкое
24;пятница;8;2;0,1667;Частое
24;пятница;13;2;0,1667;Частое
24;пятница;1;1;0,0833;Частое
24;пятница;5;1;0,0833;Частое
24;пятница;14;1;0,0833;Частое
24;пятница;12;1;0,0833;Частое
24;пятница;3;1;0,0833;Частое
24;пятница;19;1;0,0833;Частое
24;пятница;2;1;0,0833;Частое
24;пятница;9;1;0,0833;Частое
24;пятница;8;2;0,1667;Редкое
24;пятница;13;2;0,1667;Редкое
24;пятница;1;1;0,0833;Редкое
24;пятница;5;1;0,0833;Редкое
24;пятница;14;1;0,0833;Редкое
24;пятница;12;1;0,0833;Редкое
24;пятница;3;1;0,0833;Редкое
24;пятница;19;1;0,0833;Редкое
24;пятница;2;1;0,0833;Редкое
24;пятница;9;1;0,0833;Редкое
24;суббота;3;3;0,25;Частое
24;суббота;17;2;0,1667;Частое
24;суббота;11;1;0,0833;Частое
24;суббота;16;1;0,0833;Частое
24;суббота;12;1;0,0833;Частое
24;суббота;19;1;0,0833;Частое
24;суббота;2;1;0,0833;Частое
24;суббота;10;1;0,0833;Частое
24;суббота;8;1;0,0833;Частое
24;суббота;3;3;0,25;Редкое
24;суббота;17;2;0,1667;Редкое
24;суббота;11;1;0,0833;Редкое
24;суббота;16;1;0,0833;Редкое
24;суббота;12;1;0,0833;Редкое
24;суббота;19;1;0,0833;Редкое
24;суббота;2;1;0,0833;Редкое
24;суббота;10;1;0,0833;Редкое
24;суббота;8;1;0,0833;Редкое
24;воскресенье;4;2;0,1667;Частое
24;воскресенье;18;2;0,1667;Частое
24;воскресенье;6;1;0,0833;Частое
24;воскресенье;7;1;0,0833;Частое
24;воскресенье;11;1;0,0833;Частое
24;воскресенье;17;1;0,0833;Частое
24;воскресенье;20;1;0,0833;Частое
24;воскресенье;1;1;0,0833;Частое
24;воскресенье;2;1;0,0833;Частое
24;воскресенье;5;1;0,0833;Частое
24;воскресенье;4;2;0,1667;Редкое
24;воскресенье;18;2;0,1667;Редкое
24;воскресенье;6;1;0,0833;Редкое
24;воскресенье;7;1;0,0833;Редкое
24;воскресенье;11;1;0,0833;Редкое
24;воскресенье;17;1;0,0833;Редкое
24;воскресенье;20;1;0,0833;Редкое
24;воскресенье;1;1;0,0833;Редкое
24;воскресенье;2;1;0,0833;Редкое
24;воскресенье;5;1;0,0833;Редкое
25;понедельник;20;3;0,25;Частое
25;понедельник;16;2;0,1667;Частое
25;понедельник;15;2;0,1667;Частое
25;понедельник;2;1;0,0833;Частое
25;понедельник;10;1;0,0833;Частое
25;понедельник;5;1;0,0833;Частое
25;понедельник;11;1;0,0833;Частое
25;понедельник;13;1;0,0833;Частое
25;понедельник;20;3;0,25;Редкое
25;понедельник;16;2;0,1667;Редкое
25;понедельник;15;2;0,1667;Редкое
25;понедельник;2;1;0,0833;Редкое
25;понедельник;10;1;0,0833;Редкое
25;понедельник;5;1;0,0833;Редкое
25;понедельник;11;1;0,0833;Редкое
25;понедельник;13;1;0,0833;Редкое
25;вторник;15;3;0,25;Частое
25;вторник;11;2;0,1667;Частое
25;вторник;1;1;0,0833;Частое
25;вторник;8;1;0,0833;Частое
25;вторник;10;1;0,0833;Частое
25;вторник;9;1;0,0833;Частое
25;вторник;16;1;0,0833;Частое
25;вторник;2;1;0,0833;Частое
25;вторник;17;1;0,0833;Частое
25;вторник;15;3;0,25;Редкое
25;вторник;11;2;0,1667;Редкое
25;вторник;1;1;0,0833;Редкое
25;вторник;8;1;0,0833;Редкое
25;вторник;10;1;0,0833;Редкое
25;вторник;9;1;0,0833;Редкое
25;вторник;16;1;0,0833;Редкое
25;вторник;2;1;0,0833;Редкое
25;вторник;17;1;0,0833;Редкое
25;среда;11;3;0,125;Частое
25;среда;20;3;0,125;Частое
25;среда;7;3;0,125;Частое
25;среда;1;2;0,0833;Частое
25;среда;18;2;0,0833;Частое
25;среда;9;2;0,0833;Частое
25;среда;12;2;0,0833;Частое
25;среда;6;1;0,0417;Частое
25;среда;2;1;0,0417;Частое
25;среда;19;1;0,0417;Частое
25;среда;18;2;0,0833;Редкое
25;среда;9;2;0,0833;Редкое
25;среда;12;2;0,0833;Редкое
25;среда;6;1;0,0417;Редкое
25;среда;2;1;0,0417;Редкое
25;среда;19;1;0,0417;Редкое
25;среда;3;1;0,0417;Редкое
25;среда;15;1;0,0417;Редкое
25;среда;4;1;0,0417;Редкое
25;среда;16;1;0,0417;Редкое
25;четверг;5;2;0,1667;Частое
25;четверг;15;2;0,1667;Частое
25;четверг;12;1;0,0833;Частое
25;четверг;2;1;0,0833;Частое
25;четверг;13;1;0,0833;Частое
25;четверг;4;1;0,0833;Частое
25;четверг;6;1;0,0833;Частое
25;четверг;3;1;0,0833;Частое
25;четверг;14;1;0,0833;Частое
25;четверг;19;1;0,0833;Частое
25;четверг;5;2;0,1667;Редкое
25;четверг;15;2;0,1667;Редкое
25;четверг;12;1;0,0833;Редкое
25;четверг;2;1;0,0833;Редкое
25;четверг;13;1;0,0833;Редкое
25;четверг;4;1;0,0833;Редкое
25;четверг;6;1;0,0833;Редкое
25;четверг;3;1;0,0833;Редкое
25;четверг;14;1;0,0833;Редкое
25;четверг;19;1;0,0833;Редкое
25;суббота;10;2;0,1667;Частое
25;суббота;13;1;0,0833;Частое
25;суббота;17;1;0,0833;Частое
25;суббота;2;1;0,0833;Частое
25;суббота;15;1;0,0833;Частое
25;суббота;18;1;0,0833;Частое
25;суббота;4;1;0,0833;Частое
25;суббота;9;1;0,0833;Частое
25;суббота;5;1;0,0833;Частое
25;суббота;6;1;0,0833;Частое
25;суббота;13;1;0,0833;Редкое
25;суббота;17;1;0,0833;Редкое
25;суббота;2;1;0,0833;Редкое
25;суббота;15;1;0,0833;Редкое
25;суббота;18;1;0,0833;Редкое
25;суббота;4;1;0,0833;Редкое
25;суббота;9;1;0,0833;Редкое
25;суббота;5;1;0,0833;Редкое
25;суббота;6;1;0,0833;Редкое
25;суббота;16;1;0,0833;Редкое
25;воскресенье;13;2;0,1667;Частое
25;воскресенье;1;1;0,0833;Частое
25;воскресенье;5;1;0,0833;Частое
25;воскресенье;6;1;0,0833;Частое
25;воскресенье;4;1;0,0833;Частое
25;воскресенье;19;1;0,0833;Частое
25;воскресенье;15;1;0,0833;Частое
